"CASE_KEY","DELIVERY_COMPANY","PRODUCT_TYPE","FACTORY","ORDERED_QUANTITY","DELIVERED_QUANTITY","MIN_ORDER_TOLERANCE","MAX_ORDER_TOLERANCE","CUST_MARKET","CUST_ID","CUST_NAME","CUST_ADDR_CODE","DAYS_TO_DEL_DEADLINE","ORDER_TOLERANCE_MET","ORDER_DATE_MET","X_CEL_O2C_CASES.SAL_ORD_POS_QUAN","DELIVERED_QUANTITY_UNIT","WAREHOUSE_TYPE","DELIVERED_DATE","PROMISED_DATE","CUST_COUNTRY","ORDER_VALUE","UNIT_PRICE"
"15374692","UPS","Crates","Aachen",2000,2044,-20,20,"Retail","04869","Hempel AG & Co. KG",1,0,0,1,2044,"kg","Non-automated","2018-04-24 00:00:01","2018-04-24 00:00:01"," DE","13613,04","6,66"
"15374392","UPS","Crates","Aachen",2000,822,-20,20,"Retail","04869","Hempel AG & Co. KG",1,8,0,0,822,"kg","Non-automated","2018-05-15 00:00:01","2018-05-23 00:00:01"," DE","5482,74","6,67"
"15374091","UPS","Pallets","Aachen",152,152,0,0,"Retail","67555","Becker",1,0,1,1,152,"kg","Non-automated","2018-01-29 00:00:01","2018-01-29 00:00:01"," DE","2148,3","14,13"
"15374891","UPS","Crates","Aachen",6169,6191,-20,20,"Retail","67655","Voigt",3,0,0,1,6191,"kg","Non-automated","2018-02-14 00:00:01","2018-02-14 00:00:01"," DE","43832,28","7,08"
"15335692","UPS","Crates","Aachen",5700,5777,-5,10,"Construction","9669","Wolff",5,0,0,1,5777,"kg","Non-automated","2018-04-03 00:00:01","2018-04-03 00:00:01"," PL","38705,9","6,7"
"15335791","UPS","Pallets","Essen",491,492,0,0,"Retail","36555","Steinbach",1,-4,0,1,492,"kg","Non-automated","2018-02-06 00:00:01","2018-02-02 00:00:01"," DE","4822,41","9,8"
"15335992","UPS","Crates","Aachen",3900,4436,-20,20,"Retail","10315","Diehl",1,-2,0,1,4436,"kg","Non-automated","2018-03-01 00:00:01","2018-02-27 00:00:01"," SI","27148,32","6,12"
"15335993","UPS","Crates","Aachen",3000,3511,-20,20,"Retail","10315","Diehl",1,-9,0,1,3511,"kg","Non-automated","2018-03-08 00:00:01","2018-02-27 00:00:01"," SI","22049,08","6,28"
"15335491","UPS","Crates","Essen",3000,3290,0,20,"Retail","68955","Fritz",1,0,0,1,3290,"kg","Non-automated","2018-04-10 00:00:01","2018-04-10 00:00:01"," DE","15265,6","4,64"
"15331591","UPS","Crates","Aachen",6000,6277,0,20,"Retail","68955","Fritz",1,0,0,1,6277,"kg","Non-automated","2018-04-10 00:00:01","2018-04-10 00:00:01"," DE","32828,71","5,23"
"15336191","UPS","Pallets","Essen",183,183,0,0,"Retail","67555","Becker",1,0,1,1,183,"kg","Non-automated","2018-01-29 00:00:01","2018-01-29 00:00:01"," DE","1784,88","9,75"
"15336991","UPS","Crates","Essen",1030,1175,-20,20,"Retail","9945","Blum Herzog GbR",1,7,0,0,1175,"kg","Non-automated","2018-02-13 00:00:01","2018-02-20 00:00:01"," DE","8518,75","7,25"
"15337591","UPS","Pallets","Aachen",117,117,0,0,"Retail","67555","Becker",1,-2,1,1,117,"kg","Non-automated","2018-01-31 00:00:01","2018-01-29 00:00:01"," DE","925,2","7,91"
"15337091","UPS","Pallets","Essen",142,142,0,0,"Retail","67555","Becker",1,-2,1,1,142,"kg","Non-automated","2018-01-31 00:00:01","2018-01-29 00:00:01"," DE","1388,24","9,78"
"15333691","UPS","Pallets","Aachen",51,51,0,0,"Retail","35755","Graf KG",1,0,1,1,51,"kg","Non-automated","2018-02-13 00:00:01","2018-02-13 00:00:01"," DE","331,68","6,5"
"153339910","UPS","Pallets","Aachen",2250,2250,-5,15,"Construction","82895","Reimann AG",1,-9,1,1,2250,"kg","Non-automated","2018-05-03 00:00:01","2018-04-24 00:00:01"," FR","12285,0","5,46"
"153339911","UPS","Pallets","Aachen",758,757,-10,25,"Construction","82895","Reimann AG",1,-9,1,1,757,"kg","Non-automated","2018-05-03 00:00:01","2018-04-24 00:00:01"," FR","4133,22","5,46"
"153339913","UPS","Pallets","Essen",2140,2360,-5,15,"Construction","82895","Reimann AG",1,-1,0,1,2360,"kg","Non-automated","2018-04-25 00:00:01","2018-04-24 00:00:01"," FR","7906,0","3,35"
"15333999","UPS","Pallets","Aachen",1240,1240,-5,20,"Construction","82895","Reimann AG",1,-9,1,1,1240,"kg","Non-automated","2018-05-03 00:00:01","2018-04-24 00:00:01"," FR","6720,8","5,42"
"15333291","UPS","Pallets","Essen",191,191,0,0,"Retail","67555","Becker",1,-2,1,1,191,"kg","Non-automated","2018-01-31 00:00:01","2018-01-29 00:00:01"," DE","1833,3","9,6"
"15339691","UPS","Pallets","Essen",3244,3244,-5,15,"Construction","82895","Reimann AG",1,0,1,1,1730,"kg","Non-automated","2018-05-16 00:00:01","2018-05-16 00:00:01"," FR","5864,7","3,39"
"15339692","UPS","Pallets","Essen",3339,3339,-5,15,"Construction","82895","Reimann AG",1,-1,1,1,3339,"kg","Non-automated","2018-05-16 00:00:01","2018-05-15 00:00:01"," FR","11085,48","3,32"
"15339391","DHL","Pallets","Aachen",275,275,0,0,"Retail","1455","Kraft",1,0,1,1,275,"kg","Non-automated","2018-03-06 00:00:01","2018-03-06 00:00:01"," SI","3250,8","11,82"
"15339891","DHL","Crates","Essen",1000,1070,-20,20,"Retail","1455","Kraft",1,0,0,1,1070,"kg","Non-automated","2018-03-14 00:00:01","2018-03-14 00:00:01"," SI","6077,6","5,68"
"15339291","DHL","Pallets","Aachen",46,46,0,0,"Retail","1455","Kraft",1,-7,1,1,46,"kg","Non-automated","2018-03-21 00:00:01","2018-03-14 00:00:01"," SI","541,8","11,78"
"15339292","DHL","Pallets","Aachen",492,492,0,0,"Retail","1455","Kraft",1,0,1,1,492,"kg","Non-automated","2018-03-21 00:00:01","2018-03-21 00:00:01"," SI","5806,64","11,8"
"15330192","UPS","Pallets","Essen",318,318,0,20,"Retail","22069","Pietsch",1,0,1,1,318,"kg","Non-automated","2018-03-28 00:00:01","2018-03-28 00:00:01"," DE","2356,0","7,41"
"15330193","UPS","Pallets","Essen",318,318,0,20,"Retail","22069","Pietsch",1,0,1,1,318,"kg","Non-automated","2018-03-28 00:00:01","2018-03-28 00:00:01"," DE","2356,0","7,41"
"15330791","UPS","Pallets","Aachen",221,221,0,0,"Retail","67555","Becker",1,-2,1,1,221,"kg","Non-automated","2018-02-28 00:00:01","2018-02-26 00:00:01"," DE","1624,64","7,35"
"15330991","UPS","Crates","Aachen",5100,5910,-20,20,"Retail","69555","Wiegand",2,0,0,1,2303,"kg","Non-automated","2018-02-15 00:00:01","2018-02-15 00:00:01"," DE","12228,93","5,31"
"15338691","UPS","Pallets","Aachen",602,602,0,0,"Retail","67555","Becker",1,0,1,1,602,"kg","Non-automated","2018-02-05 00:00:01","2018-02-05 00:00:01"," DE","3810,45","6,33"
"15338791","UPS","Pallets","Essen",285,285,0,0,"Retail","67555","Becker",1,0,1,1,285,"kg","Non-automated","2018-02-05 00:00:01","2018-02-05 00:00:01"," DE","2776,48","9,74"
"15338493","UPS","Crates","Aachen",2000,1932,-20,20,"Retail","82555","Eberhardt",1,-6,0,1,1932,"kg","Non-automated","2018-04-10 00:00:01","2018-04-04 00:00:01"," DE","11901,12","6,16"
"15332791","UPS","Crates","Essen",1151,1045,-20,20,"Retail","94355","Brinkmann",1,-1,0,1,1045,"kg","Non-automated","2018-02-15 00:00:01","2018-02-14 00:00:01"," DE","6688,0","6,4"
"15332491","UPS","Pallets","Aachen",776,775,0,0,"Retail","35755","Graf KG",1,0,0,1,775,"kg","Non-automated","2018-03-08 00:00:01","2018-03-08 00:00:01"," DE","5238,72","6,76"
"15334391","DHL","Crates","Duisburg",865,865,0,10,"Retail","46309","Wenzel AG & Co. KG",1,4,1,0,865,"kg","Non-automated","2018-01-19 00:00:01","2018-01-23 00:00:01"," CZ","2465,25","2,85"
"15334092","UPS","Pallets","Crefeld",124,124,0,0,"Retail","36555","Steinbach",1,0,1,1,124,"kg","Non-automated","2018-02-13 00:00:01","2018-02-13 00:00:01"," DE","1494,0","12,05"
"15334891","UPS","Pallets","Crefeld",88,88,0,0,"Retail","36555","Steinbach",1,-1,1,1,88,"kg","Non-automated","2018-10-23 00:00:01","2018-10-22 00:00:01"," DE","1569,0","17,83"
"15334291","UPS","Crates","Aachen",5000,5044,-20,20,"Retail","17555","Kirchner",1,-1,0,1,5044,"kg","Non-automated","2018-03-08 00:00:01","2018-03-07 00:00:01"," DE","26783,64","5,31"
"15395391","UPS","Pallets","Aachen",442,442,0,0,"Retail","67555","Becker",1,0,1,1,442,"kg","Non-automated","2018-01-29 00:00:01","2018-01-29 00:00:01"," DE","3249,28","7,35"
"15395891","UPS","Pallets","Aachen",61,61,0,0,"Retail","67555","Becker",1,0,1,1,61,"kg","Non-automated","2018-02-05 00:00:01","2018-02-05 00:00:01"," DE","645,36","10,58"
"15395491","UPS","Crates","Aachen",2169,2169,-10,10,"Retail","69555","Wiegand",2,0,1,1,2169,"kg","Non-automated","2018-02-15 00:00:01","2018-02-15 00:00:01"," DE","19152,27","8,83"
"153911911","FedEx","Pallets","Essen",554,554,-10,25,"Construction","6155","Meißner GmbH & Co. KGaA",2,0,1,1,554,"kg","Non-automated","2018-03-21 00:00:01","2018-03-21 00:00:01"," CH","3558,1","6,42"
"15391194","FedEx","Pallets","Aachen",768,768,-10,25,"Construction","6155","Meißner GmbH & Co. KGaA",2,0,1,1,768,"kg","Non-automated","2018-04-10 00:00:01","2018-04-10 00:00:01"," CH","5932,5","7,72"
"15391195","FedEx","Pallets","Essen",447,447,-10,25,"Construction","6155","Meißner GmbH & Co. KGaA",2,0,1,1,447,"kg","Non-automated","2018-03-21 00:00:01","2018-03-21 00:00:01"," CH","2664,5","5,96"
"15391391","UPS","Crates","Aachen",5056,5119,-20,20,"Retail","35955","Pietsch AG",1,-7,0,1,5119,"kg","Non-automated","2018-03-08 00:00:01","2018-03-01 00:00:01"," DE","26028,93","5,08"
"15391093","UPS","Pallets","Crefeld",287,286,0,0,"Retail","35955","Pietsch AG",1,0,0,1,286,"kg","Non-automated","2018-03-15 00:00:01","2018-03-15 00:00:01"," DE","2343,6","8,19"
"15391892","UPS","Pallets","Essen",1880,1881,0,0,"Retail","35955","Pietsch AG",1,0,0,1,1881,"kg","Non-automated","2018-03-15 00:00:01","2018-03-15 00:00:01"," DE","11930,4","6,34"
"15391491","UPS","Pallets","Crefeld",280,280,0,0,"Retail","35955","Pietsch AG",1,0,1,1,280,"kg","Non-automated","2018-03-08 00:00:01","2018-03-08 00:00:01"," DE","2225,7","7,95"
"15391492","UPS","Pallets","Essen",407,407,0,0,"Retail","35955","Pietsch AG",1,-1,1,1,407,"kg","Non-automated","2018-03-14 00:00:01","2018-03-13 00:00:01"," DE","2038,5","5,01"
"15396592","UPS","Pallets","Essen",542,543,0,0,"Retail","35955","Pietsch AG",1,0,0,1,543,"kg","Non-automated","2018-03-20 00:00:01","2018-03-20 00:00:01"," DE","2248,8","4,14"
"15396791","UPS","Crates","Essen",2000,2090,-20,20,"Retail","17555","Kirchner",1,0,0,1,2090,"kg","Non-automated","2018-01-25 00:00:01","2018-01-25 00:00:01"," DE","10261,9","4,91"
"15397791","UPS","Crates","Aachen",5000,4869,-5,15,"Construction","10389","Krämer",8,0,0,1,4869,"kg","Non-automated","2018-04-18 00:00:01","2018-04-18 00:00:01"," FR","31307,67","6,43"
"15397391","UPS","Crates","Aachen",4000,4137,-5,15,"Construction","60995","Schreiner",1,-1,0,1,4137,"kg","Non-automated","2018-03-28 00:00:01","2018-03-27 00:00:01"," FR","26063,1","6,3"
"15397992","FedEx","Crates","Essen",4300,4535,-5,15,"Construction","6155","Meißner GmbH & Co. KGaA",1,-7,0,1,4535,"kg","Non-automated","2018-05-16 00:00:01","2018-05-09 00:00:01"," CH","23355,25","5,15"
"15397993","FedEx","Crates","Aachen",5700,5897,-5,10,"Construction","6155","Meißner GmbH & Co. KGaA",1,0,0,1,5897,"kg","Non-automated","2018-04-11 00:00:01","2018-04-11 00:00:01"," CH","33494,96","5,68"
"15397994","FedEx","Crates","Aachen",5200,5109,-5,10,"Construction","6155","Meißner GmbH & Co. KGaA",1,0,0,1,5109,"kg","Non-automated","2018-04-11 00:00:01","2018-04-11 00:00:01"," CH","28814,76","5,64"
"15397092","FedEx","Crates","Aachen",5200,5955,-5,20,"Construction","6155","Meißner GmbH & Co. KGaA",1,-8,0,1,5955,"kg","Non-automated","2018-04-18 00:00:01","2018-04-10 00:00:01"," CH","34419,9","5,78"
"15397891","FedEx","Pallets","Crefeld",12,12,-10,25,"Construction","6155","Meißner GmbH & Co. KGaA",2,-8,1,1,12,"kg","Non-automated","2018-05-02 00:00:01","2018-04-24 00:00:01"," CH","76,7","6,39"
"15397892","FedEx","Pallets","Essen",14,14,-10,25,"Construction","6155","Meißner GmbH & Co. KGaA",2,-8,1,1,14,"kg","Non-automated","2018-05-02 00:00:01","2018-04-24 00:00:01"," CH","88,9","6,35"
"15397894","FedEx","Pallets","Essen",85,85,-10,25,"Construction","6155","Meißner GmbH & Co. KGaA",2,-8,1,1,85,"kg","Non-automated","2018-05-02 00:00:01","2018-04-24 00:00:01"," CH","512,1","6,02"
"15397895","FedEx","Pallets","Essen",40,40,-10,25,"Construction","6155","Meißner GmbH & Co. KGaA",2,-8,1,1,40,"kg","Non-automated","2018-05-02 00:00:01","2018-04-24 00:00:01"," CH","254,4","6,36"
"15397292","UPS","Crates","Essen",5000,5240,-5,15,"Construction","05889","Ackermann",1,-2,0,1,5240,"kg","Non-automated","2018-02-28 00:00:01","2018-02-26 00:00:01"," FR","23946,8","4,57"
"15397492","FedEx","Crates","Aachen",5200,5480,-5,10,"Construction","6155","Meißner GmbH & Co. KGaA",1,6,0,0,5480,"kg","Non-automated","2018-04-05 00:00:01","2018-04-11 00:00:01"," CH","31674,4","5,78"
"15393691","UPS","Pallets","Essen",491,490,0,0,"Retail","36555","Steinbach",1,0,0,1,490,"kg","Non-automated","2018-03-27 00:00:01","2018-03-27 00:00:01"," DE","4822,4","9,84"
"15393791","UPS","Crates","Essen",1344,1440,-5,15,"Transportation","72255","Reinhardt",3,-5,0,1,1440,"kg","Non-automated","2018-03-06 00:00:01","2018-03-01 00:00:01"," SE","9129,6","6,34"
"15393991","UPS","Crates","Aachen",870,921,-20,20,"Retail","10315","Diehl",1,-1,0,1,921,"kg","Non-automated","2018-03-08 00:00:01","2018-03-07 00:00:01"," SI","6502,26","7,06"
"15393091","UPS","Pallets","Essen",785,1006,-5,15,"Retail","36555","Steinbach",1,2,0,0,1006,"kg","Non-automated","2018-04-24 00:00:01","2018-04-26 00:00:01"," DE","5347,04","5,32"
"15393092","UPS","Pallets","Essen",785,784,-5,15,"Retail","36555","Steinbach",1,0,1,1,784,"kg","Non-automated","2018-03-27 00:00:01","2018-03-27 00:00:01"," DE","4170,11","5,32"
"15393093","UPS","Pallets","Essen",785,784,-5,15,"Retail","36555","Steinbach",1,0,1,1,784,"kg","Non-automated","2018-04-10 00:00:01","2018-04-10 00:00:01"," DE","4170,11","5,32"
"15393891","UPS","Pallets","Essen",785,774,0,0,"Retail","36555","Steinbach",1,0,0,1,774,"kg","Non-automated","2018-04-10 00:00:01","2018-04-10 00:00:01"," DE","4110,6","5,31"
"15393893","UPS","Pallets","Essen",785,786,0,0,"Retail","36555","Steinbach",1,0,0,1,786,"kg","Non-automated","2018-03-20 00:00:01","2018-03-20 00:00:01"," DE","4171,05","5,31"
"15393293","UPS","Pallets","Essen",784,785,0,0,"Retail","36555","Steinbach",1,-1,0,1,785,"kg","Non-automated","2018-07-03 00:00:01","2018-07-02 00:00:01"," DE","4165,38","5,31"
"15393491","UPS","Pallets","Essen",798,578,0,0,"Retail","36555","Steinbach",1,-15,0,1,578,"kg","Non-automated","2018-11-06 00:00:01","2018-10-22 00:00:01"," DE","3069,37","5,31"
"15399391","UPS","Pallets","Aachen",678,679,0,0,"Retail","67555","Becker",1,-2,0,1,679,"kg","Non-automated","2018-02-07 00:00:01","2018-02-05 00:00:01"," DE","5789,88","8,53"
"15390191","UPS","Pallets","Aachen",122,122,0,0,"Retail","67555","Becker",1,-2,1,1,122,"kg","Non-automated","2018-02-07 00:00:01","2018-02-05 00:00:01"," DE","1832,12","15,02"
"15390091","UPS","Pallets","Aachen",49,49,0,0,"Retail","67555","Becker",1,-2,1,1,49,"kg","Non-automated","2018-02-07 00:00:01","2018-02-05 00:00:01"," DE","354,96","7,24"
"15390492","UPS","Crates","Essen",2000,2210,-20,20,"Retail","73995","Oswald",1,0,0,1,2210,"kg","Non-automated","2018-03-20 00:00:01","2018-03-20 00:00:01"," DE","11624,6","5,26"
"15398692","UPS","Pallets","Crefeld",214,214,0,0,"Retail","37789","Krauß AG",1,-1,1,1,214,"kg","Non-automated","2018-02-09 00:00:01","2018-02-08 00:00:01"," DE","3166,0","14,79"
"15392191","UPS","Pallets","Aachen",244,245,0,0,"Retail","67555","Becker",1,-2,0,1,245,"kg","Non-automated","2018-02-07 00:00:01","2018-02-05 00:00:01"," DE","2581,44","10,54"
"15392391","UPS","Crates","Essen",1209,1345,-20,20,"Retail","77689","Hohmann GmbH",1,0,0,1,1345,"kg","Non-automated","2018-03-06 00:00:01","2018-03-06 00:00:01"," FR","6496,35","4,83"
"15392392","UPS","Crates","Essen",1245,1305,-20,20,"Retail","77689","Hohmann GmbH",1,-1,0,1,1305,"kg","Non-automated","2018-03-07 00:00:01","2018-03-06 00:00:01"," FR","7882,2","6,04"
"15392894","DHL","Crates","Essen",2000,2235,-5,15,"Retail","14905","Bruns",2,2,0,0,2235,"kg","Non-automated","2018-03-26 00:00:01","2018-03-28 00:00:01"," AU","10415,1","4,66"
"15392291","UPS","Pallets","Essen",164,164,0,0,"Retail","35955","Pietsch AG",1,0,1,1,164,"kg","Non-automated","2018-01-24 00:00:01","2018-01-24 00:00:01"," DE","997,8","6,08"
"15394591","UPS","Crates","Aachen",2080,1988,-20,20,"Retail","67655","Voigt",3,0,0,1,1988,"kg","Non-automated","2018-02-21 00:00:01","2018-02-21 00:00:01"," DE","13081,04","6,58"
"15394791","UPS","Crates","Essen",2000,1370,-30,30,"Retail","91595","Jürgens",1,0,0,1,1370,"kg","Non-automated","2018-02-15 00:00:01","2018-02-15 00:00:01"," DE","6274,6","4,58"
"15394391","UPS","Crates","Aachen",2000,2109,-20,20,"Retail","91595","Jürgens",1,0,0,1,2109,"kg","Non-automated","2018-02-20 00:00:01","2018-02-20 00:00:01"," DE","12021,3","5,7"
"15305591","UPS","Crates","Aachen",2000,2569,-30,30,"Retail","07305","Huber AG",1,-1,0,1,2569,"kg","Non-automated","2018-02-14 00:00:01","2018-02-13 00:00:01"," DE","15696,59","6,11"
"15305192","UPS","Crates","Essen",1000,1080,0,20,"Retail","68955","Fritz",1,0,0,1,1080,"kg","Non-automated","2018-02-13 00:00:01","2018-02-13 00:00:01"," DE","5680,8","5,26"
"15301691","DHL","Pallets","Essen",3708,3668,0,0,"Retail","46309","Wenzel AG & Co. KG",1,0,0,1,3668,"kg","Non-automated","2018-04-24 00:00:01","2018-04-24 00:00:01"," CZ","20123,04","5,49"
"15301491","UPS","Pallets","Aachen",73,73,0,0,"Retail","67555","Becker",1,0,1,1,73,"kg","Non-automated","2018-02-19 00:00:01","2018-02-19 00:00:01"," DE","578,25","7,92"
"15306691","UPS","Pallets","Aachen",223,223,0,0,"Retail","67555","Becker",1,0,1,1,223,"kg","Non-automated","2018-02-14 00:00:01","2018-02-14 00:00:01"," DE","1762,75","7,9"
"15306391","UPS","Pallets","Aachen",134,134,0,0,"Retail","67555","Becker",1,0,1,1,134,"kg","Non-automated","2018-02-19 00:00:01","2018-02-19 00:00:01"," DE","1057,65","7,89"
"15306491","UPS","Pallets","Aachen",27,27,0,0,"Retail","67555","Becker",1,-2,1,1,27,"kg","Non-automated","2018-02-21 00:00:01","2018-02-19 00:00:01"," DE","211,53","7,83"
"15307491","UPS","Pallets","Aachen",151,150,0,0,"Retail","67555","Becker",1,0,0,1,150,"kg","Non-automated","2018-02-14 00:00:01","2018-02-14 00:00:01"," DE","1900,92","12,67"
"15303591","UPS","Pallets","Aachen",50,50,0,0,"Retail","67555","Becker",1,0,1,1,50,"kg","Non-automated","2018-02-14 00:00:01","2018-02-14 00:00:01"," DE","633,64","12,67"
"15303891","UPS","Pallets","Aachen",1084,1084,0,0,"Retail","91595","Jürgens",3,0,1,1,1084,"kg","Non-automated","2018-03-13 00:00:01","2018-03-13 00:00:01"," DE","6418,0","5,92"
"15303291","UPS","Pallets","Essen",497,497,0,0,"Retail","91595","Jürgens",3,0,1,1,497,"kg","Non-automated","2018-03-06 00:00:01","2018-03-06 00:00:01"," DE","2559,0","5,15"
"15303491","UPS","Pallets","Essen",716,716,0,0,"Retail","91595","Jürgens",3,0,1,1,716,"kg","Non-automated","2018-03-13 00:00:01","2018-03-13 00:00:01"," DE","3684,0","5,15"
"15309691","UPS","Crates","Aachen",2025,1492,-10,10,"Retail","96405","Voß GmbH",4,0,0,1,1492,"kg","Non-automated","2018-03-22 00:00:01","2018-03-22 00:00:01"," IT","9996,4","6,7"
"15309991","UPS","Pallets","Aachen",331,331,0,0,"Retail","67555","Becker",1,0,1,1,331,"kg","Non-automated","2018-03-12 00:00:01","2018-03-12 00:00:01"," DE","2436,96","7,36"
"15309891","UPS","Pallets","Aachen",50,50,0,0,"Retail","67555","Becker",1,0,1,1,50,"kg","Non-automated","2018-02-14 00:00:01","2018-02-14 00:00:01"," DE","633,64","12,67"
"15300691","UPS","Pallets","Essen",42,42,0,0,"Retail","67555","Becker",1,0,1,1,42,"kg","Non-automated","2018-02-14 00:00:01","2018-02-14 00:00:01"," DE","426,72","10,16"
"15300791","UPS","Pallets","Essen",63,63,0,0,"Retail","67555","Becker",1,0,1,1,63,"kg","Non-automated","2018-02-14 00:00:01","2018-02-14 00:00:01"," DE","640,08","10,16"
"15300391","UPS","Pallets","Aachen",122,122,0,0,"Retail","67555","Becker",1,0,1,1,122,"kg","Non-automated","2018-02-14 00:00:01","2018-02-14 00:00:01"," DE","1176,68","9,64"
"15300292","UPS","Crates","Aachen",2047,2034,-20,20,"Retail","67655","Voigt",3,-1,1,1,2034,"kg","Non-automated","2018-02-28 00:00:01","2018-02-27 00:00:01"," DE","27052,2","13,3"
"15300492","UPS","Crates","Essen",1400,1540,-10,10,"Retail","93955","Ritter Adler GbR",1,0,0,1,1540,"kg","Non-automated","2018-03-20 00:00:01","2018-03-20 00:00:01"," DE","11288,2","7,33"
"15308791","UPS","Pallets","Crefeld",1,1,0,0,"Retail","22069","Pietsch",1,0,1,1,1,"kg","Non-automated","2018-01-30 00:00:01","2018-01-30 00:00:01"," DE","25,1","25,1"
"15308792","UPS","Pallets","Crefeld",4,4,0,0,"Retail","22069","Pietsch",1,0,1,1,4,"kg","Non-automated","2018-01-30 00:00:01","2018-01-30 00:00:01"," DE","99,94","24,99"
"15308991","UPS","Pallets","Crefeld",405,401,0,0,"Retail","35955","Pietsch AG",1,0,0,1,401,"kg","Non-automated","2018-03-22 00:00:01","2018-03-22 00:00:01"," DE","3344,97","8,34"
"15308494","UPS","Pallets","Essen",368,368,0,0,"Retail","35955","Pietsch AG",1,-2,1,1,368,"kg","Non-automated","2018-03-22 00:00:01","2018-03-20 00:00:01"," DE","1846,5","5,02"
"15302991","UPS","Pallets","Essen",44,44,0,0,"Retail","67555","Becker",1,0,1,1,44,"kg","Non-automated","2018-02-19 00:00:01","2018-02-19 00:00:01"," DE","335,08","7,62"
"15302491","UPS","Crates","Essen",800,855,-20,20,"Retail","69555","Wiegand",2,0,0,1,855,"kg","Non-automated","2018-04-17 00:00:01","2018-04-17 00:00:01"," DE","5899,5","6,9"
"15304691","DHL","Crates","Essen",3000,2685,-20,20,"Retail","08955","Röder Frank KGaA",1,-5,0,1,2685,"kg","Non-automated","2018-03-21 00:00:01","2018-03-16 00:00:01"," SE","20379,15","7,59"
"15304792","UPS","Pallets","Crefeld",138,138,0,0,"Retail","37789","Krauß AG",1,0,1,1,138,"kg","Non-automated","2018-03-20 00:00:01","2018-03-20 00:00:01"," DE","2030,0","14,71"
"15304992","UPS","Crates","Aachen",3900,3252,-20,20,"Retail","10315","Diehl",1,0,0,1,3252,"kg","Non-automated","2018-03-22 00:00:01","2018-03-22 00:00:01"," SI","19934,76","6,13"
"15304091","DHL","Pallets","Aachen",703,703,0,0,"Retail","1455","Kraft",1,1,1,0,703,"kg","Non-automated","2018-03-13 00:00:01","2018-03-14 00:00:01"," SI","8253,0","11,74"
"15304491","UPS","Pallets","Essen",13,13,0,0,"Retail","67555","Becker",1,0,1,1,13,"kg","Non-automated","2018-03-14 00:00:01","2018-03-14 00:00:01"," DE","127,88","9,84"
"15385391","UPS","Crates","Aachen",5100,5192,-20,20,"Retail","69555","Wiegand",2,0,0,1,5192,"kg","Non-automated","2018-02-27 00:00:01","2018-02-27 00:00:01"," DE","27569,52","5,31"
